# Total GTC + MEGARA transmission, MOS/LCB, LR VPH890 
# Lambda (AA)    Transmission 
      5454.30      0.00000
      5454.40      0.00000
      5454.50      0.00000
      5454.60      0.00000
      5454.70      0.00000
      5454.80      0.00000
      5454.90      0.00000
      5455.00      0.00000
      5455.10      0.00000
      5455.20      0.00000
      5455.30      0.00000
      5455.40      0.00000
      5455.50      0.00000
      5455.60      0.00000
      5455.70      0.00000
      5455.80      0.00000
      5455.90      0.00000
      5456.00      0.00000
      5456.10      0.00000
      5456.20      0.00000
      5456.30      0.00000
      5456.40      0.00000
      5456.50      0.00000
      5456.60      0.00000
      5456.70      0.00000
      5456.80      0.00000
      5456.90      0.00000
      5457.00      0.00000
      5457.10      0.00000
      5457.20      0.00000
      5457.30      0.00000
      5457.40      0.00000
      5457.50      0.00000
      5457.60      0.00000
      5457.70      0.00000
      5457.80      0.00000
      5457.90      0.00000
      5458.00      0.00000
      5458.10      0.00000
      5458.20      0.00000
      5458.30      0.00000
      5458.40      0.00000
      5458.50      0.00000
      5458.60      0.00000
      5458.70      0.00000
      5458.80      0.00000
      5458.90      0.00000
      5459.00      0.00000
      5459.10      0.00000
      5459.20      0.00000
      5459.30      0.00000
      5459.40      0.00000
      5459.50      0.00000
      5459.60      0.00000
      5459.70      0.00000
      5459.80      0.00000
      5459.90      0.00000
      5460.00      0.00000
      5460.10      0.00000
      5460.20      0.00000
      5460.30      0.00000
      5460.40      0.00000
      5460.50      0.00000
      5460.60      0.00000
      5460.70      0.00000
      5460.80      0.00000
      5460.90      0.00000
      5461.00      0.00000
      5461.10      0.00000
      5461.20      0.00000
      5461.30      0.00000
      5461.40      0.00000
      5461.50      0.00000
      5461.60      0.00000
      5461.70      0.00000
      5461.80      0.00000
      5461.90      0.00000
      5462.00      0.00000
      5462.10      0.00000
      5462.20      0.00000
      5462.30      0.00000
      5462.40      0.00000
      5462.50      0.00000
      5462.60      0.00000
      5462.70      0.00000
      5462.80      0.00000
      5462.90      0.00000
      5463.00      0.00000
      5463.10      0.00000
      5463.20      0.00000
      5463.30      0.00000
      5463.40      0.00000
      5463.50      0.00000
      5463.60      0.00000
      5463.70      0.00000
      5463.80      0.00000
      5463.90      0.00000
      5464.00      0.00000
      5464.10      0.00000
      5464.20      0.00000
      5464.30      0.00000
      5464.40      0.00000
      5464.50      0.00000
      5464.60      0.00000
      5464.70      0.00000
      5464.80      0.00000
      5464.90      0.00000
      5465.00      0.00000
      5465.10      0.00000
      5465.20      0.00000
      5465.30      0.00000
      5465.40      0.00000
      5465.50      0.00000
      5465.60      0.00000
      5465.70      0.00000
      5465.80      0.00000
      5465.90      0.00000
      5466.00      0.00000
      5466.10      0.00000
      5466.20      0.00000
      5466.30      0.00000
      5466.40      0.00000
      5466.50      0.00000
      5466.60      0.00000
      5466.70      0.00000
      5466.80      0.00000
      5466.90      0.00000
      5467.00      0.00000
      5467.10      0.00000
      5467.20      0.00000
      5467.30      0.00000
      5467.40      0.00000
      5467.50      0.00000
      5467.60      0.00000
      5467.70      0.00000
      5467.80      0.00000
      5467.90      0.00000
      5468.00      0.00000
      5468.10      0.00000
      5468.20      0.00000
      5468.30      0.00000
      5468.40      0.00000
      5468.50      0.00000
      5468.60      0.00000
      5468.70      0.00000
      5468.80      0.00000
      5468.90      0.00000
      5469.00      0.00000
      5469.10      0.00000
      5469.20      0.00000
      5469.30      0.00000
      5469.40      0.00000
      5469.50      0.00000
      5469.60      0.00000
      5469.70      0.00000
      5469.80      0.00000
      5469.90      0.00000
      5470.00      0.00000
      5470.10      0.00000
      5470.20      0.00000
      5470.30      0.00000
      5470.40      0.00000
      5470.50      0.00000
      5470.60      0.00000
      5470.70      0.00000
      5470.80      0.00000
      5470.90      0.00000
      5471.00      0.00000
      5471.10      0.00000
      5471.20      0.00000
      5471.30      0.00000
      5471.40      0.00000
      5471.50      0.00000
      5471.60      0.00000
      5471.70      0.00000
      5471.80      0.00000
      5471.90      0.00000
      5472.00      0.00000
      5472.10      0.00000
      5472.20      0.00000
      5472.30      0.00000
      5472.40      0.00000
      5472.50      0.00000
      5472.60      0.00000
      5472.70      0.00000
      5472.80      0.00000
      5472.90      0.00000
      5473.00      0.00000
      5473.10      0.00000
      5473.20      0.00000
      5473.30      0.00000
      5473.40      0.00000
      5473.50      0.00000
      5473.60      0.00000
      5473.70      0.00000
      5473.80      0.00000
      5473.90      0.00000
      5474.00      0.00000
      5474.10      0.00000
      5474.20      0.00000
      5474.30      0.00000
      5474.40      0.00000
      5474.50      0.00000
      5474.60      0.00000
      5474.70      0.00000
      5474.80      0.00000
      5474.90      0.00000
      5475.00      0.00000
      5475.10      0.00000
      5475.20      0.00000
      5475.30      0.00000
      5475.40      0.00000
      5475.50      0.00000
      5475.60      0.00000
      5475.70      0.00000
      5475.80      0.00000
      5475.90      0.00000
      5476.00      0.00000
      5476.10      0.00000
      5476.20      0.00000
      5476.30      0.00000
      5476.40      0.00000
      5476.50      0.00000
      5476.60      0.00000
      5476.70      0.00000
      5476.80      0.00000
      5476.90      0.00000
      5477.00      0.00000
      5477.10      0.00000
      5477.20      0.00000
      5477.30      0.00000
      5477.40      0.00000
      5477.50      0.00000
      5477.60      0.00000
      5477.70      0.00000
      5477.80      0.00000
      5477.90      0.00000
      5478.00      0.00000
      5478.10      0.00000
      5478.20      0.00000
      5478.30      0.00000
      5478.40      0.00000
      5478.50      0.00000
      5478.60      0.00000
      5478.70      0.00000
      5478.80      0.00000
      5478.90      0.00000
      5479.00      0.00000
      5479.10      0.00000
      5479.20      0.00000
      5479.30      0.00000
      5479.40      0.00000
      5479.50      0.00000
      5479.60      0.00000
      5479.70      0.00000
      5479.80      0.00000
      5479.90      0.00000
      5480.00      0.00000
      5480.10      0.00000
      5480.20      0.00000
      5480.30      0.00000
      5480.40      0.00000
      5480.50      0.00000
      5480.60      0.00000
      5480.70      0.00000
      5480.80      0.00000
      5480.90      0.00000
      5481.00      0.00000
      5481.10      0.00000
      5481.20      0.00000
      5481.30      0.00000
      5481.40      0.00000
      5481.50      0.00000
      5481.60      0.00000
      5481.70      0.00000
      5481.80      0.00000
      5481.90      0.00000
      5482.00      0.00000
      5482.10      0.00000
      5482.20      0.00000
      5482.30      0.00000
      5482.40      0.00000
      5482.50      0.00000
      5482.60      0.00000
      5482.70      0.00000
      5482.80      0.00000
      5482.90      0.00000
      5483.00      0.00000
      5483.10      0.00000
      5483.20      0.00000
      5483.30      0.00000
      5483.40      0.00000
      5483.50      0.00000
      5483.60      0.00000
      5483.70      0.00000
      5483.80      0.00000
      5483.90      0.00000
      5484.00      0.00000
      5484.10      0.00000
      5484.20      0.00000
      5484.30      0.00000
      5484.40      0.00000
      5484.50      0.00000
      5484.60      0.00000
      5484.70      0.00000
      5484.80      0.00000
      5484.90      0.00000
      5485.00      0.00000
      5485.10      0.00000
      5485.20      0.00000
      5485.30      0.00000
      5485.40      0.00000
      5485.50      0.00000
      5485.60      0.00000
      5485.70      0.00000
      5485.80      0.00000
      5485.90      0.00000
      5486.00      0.00000
      5486.10      0.00000
      5486.20      0.00000
      5486.30      0.00000
      5486.40      0.00000
      5486.50      0.00000
      5486.60      0.00000
      5486.70      0.00000
      5486.80      0.00000
      5486.90      0.00000
      5487.00      0.00000
      5487.10      0.00000
      5487.20      0.00000
      5487.30      0.00000
      5487.40      0.00000
      5487.50      0.00000
      5487.60      0.00000
      5487.70      0.00000
      5487.80      0.00000
      5487.90      0.00000
      5488.00      0.00000
      5488.10      0.00000
      5488.20      0.00000
      5488.30      0.00000
      5488.40      0.00000
      5488.50      0.00000
      5488.60      0.00000
      5488.70      0.00000
      5488.80      0.00000
      5488.90      0.00000
      5489.00      0.00000
      5489.10      0.00000
      5489.20      0.00000
      5489.30      0.00000
      5489.40      0.00000
      5489.50      0.00000
      5489.60      0.00000
      5489.70      0.00000
      5489.80      0.00000
      5489.90      0.00000
      5490.00      0.00000
      5490.10      0.00000
      5490.20      0.00000
      5490.30      0.00000
      5490.40      0.00000
      5490.50      0.00000
      5490.60      0.00000
      5490.70      0.00000
      5490.80      0.00000
      5490.90      0.00000
      5491.00      0.00000
      5491.10      0.00000
      5491.20      0.00000
      5491.30      0.00000
      5491.40      0.00000
      5491.50      0.00000
      5491.60      0.00000
      5491.70      0.00000
      5491.80      0.00000
      5491.90      0.00000
      5492.00      0.00000
      5492.10      0.00000
      5492.20      0.00000
      5492.30      0.00000
      5492.40      0.00000
      5492.50      0.00000
      5492.60      0.00000
      5492.70      0.00000
      5492.80      0.00000
      5492.90      0.00000
      5493.00      0.00000
      5493.10      0.00000
      5493.20      0.00000
      5493.30      0.00000
      5493.40      0.00000
      5493.50      0.00000
      5493.60      0.00000
      5493.70      0.00000
      5493.80      0.00000
      5493.90      0.00000
      5494.00      0.00000
      5494.10      0.00000
      5494.20      0.00000
      5494.30      0.00000
      5494.40      0.00000
      5494.50      0.00000
      5494.60      0.00000
      5494.70      0.00000
      5494.80      0.00000
      5494.90      0.00000
      5495.00      0.00000
      5495.10      0.00000
      5495.20      0.00000
      5495.30      0.00000
      5495.40      0.00000
      5495.50      0.00000
      5495.60      0.00000
      5495.70      0.00000
      5495.80      0.00000
      5495.90      0.00000
      5496.00      0.00000
      5496.10      0.00000
      5496.20      0.00000
      5496.30      0.00000
      5496.40      0.00000
      5496.50      0.00000
      5496.60      0.00000
      5496.70      0.00000
      5496.80      0.00000
      5496.90      0.00000
      5497.00      0.00000
      5497.10      0.00000
      5497.20      0.00000
      5497.30      0.00000
      5497.40      0.00000
      5497.50      0.00000
      5497.60      0.00000
      5497.70      0.00000
      5497.80      0.00000
      5497.90      0.00000
      5498.00      0.00000
      5498.10      0.00000
      5498.20      0.00000
      5498.30      0.00000
      5498.40      0.00000
      5498.50      0.00000
      5498.60      0.00000
      5498.70      0.00000
      5498.80      0.00000
      5498.90      0.00000
      5499.00      0.00000
      5499.10      0.00000
      5499.20      0.00000
      5499.30      0.00000
      5499.40      0.00000
      5499.50      0.00000
      5499.60      0.00000
      5499.70      0.00000
      5499.80      0.00000
      5499.90      0.00000
      5500.00      0.00000
      5500.10      0.00000
      5500.20      0.00000
      5500.30      0.00000
      5500.40      0.00000
      5500.50      0.00000
      5500.60      0.00000
      5500.70      0.00000
      5500.80      0.00000
      5500.90      0.00000
      5501.00      0.00000
      5501.10      0.00000
      5501.20      0.00000
      5501.30      0.00000
      5501.40      0.00000
      5501.50      0.00000
      5501.60      0.00000
      5501.70      0.00000
      5501.80      0.00000
      5501.90      0.00000
      5502.00      0.00000
      5502.10      0.00000
      5502.20      0.00000
      5502.30      0.00000
      5502.40      0.00000
      5502.50      0.00000
      5502.60      0.00000
      5502.70      0.00000
      5502.80      0.00000
      5502.90      0.00000
      5503.00      0.00000
      5503.10      0.00000
      5503.20      0.00000
      5503.30      0.00000
      5503.40      0.00000
      5503.50      0.00000
      5503.60      0.00000
      5503.70      0.00000
      5503.80      0.00000
      5503.90      0.00000
      5504.00      0.00000
      5504.10      0.00000
      5504.20      0.00000
      5504.30      0.00000
      5504.40      0.00000
      5504.50      0.00000
      5504.60      0.00000
      5504.70      0.00000
      5504.80      0.00000
      5504.90      0.00000
      5505.00      0.00000
      5505.10      0.00000
      5505.20      0.00000
      5505.30      0.00000
      5505.40      0.00000
      5505.50      0.00000
      5505.60      0.00000
      5505.70      0.00000
      5505.80      0.00000
      5505.90      0.00000
      5506.00      0.00000
      5506.10      0.00000
      5506.20      0.00000
      5506.30      0.00000
      5506.40      0.00000
      5506.50      0.00000
      5506.60      0.00000
      5506.70      0.00000
      5506.80      0.00000
      5506.90      0.00000
      5507.00      0.00000
      5507.10      0.00000
      5507.20      0.00000
      5507.30      0.00000
      5507.40      0.00000
      5507.50      0.00000
      5507.60      0.00000
      5507.70      0.00000
      5507.80      0.00000
      5507.90      0.00000
      5508.00      0.00000
      5508.10      0.00000
      5508.20      0.00000
      5508.30      0.00000
      5508.40      0.00000
      5508.50      0.00000
      5508.60      0.00000
      5508.70      0.00000
      5508.80      0.00000
      5508.90      0.00000
      5509.00      0.00000
      5509.10      0.00000
      5509.20      0.00000
      5509.30      0.00000
      5509.40      0.00000
      5509.50      0.00000
      5509.60      0.00000
      5509.70      0.00000
      5509.80      0.00000
      5509.90      0.00000
      5510.00      0.00000
      5510.10      0.00000
      5510.20      0.00000
      5510.30      0.00000
      5510.40      0.00000
      5510.50      0.00000
      5510.60      0.00000
      5510.70      0.00000
      5510.80      0.00000
      5510.90      0.00000
      5511.00      0.00000
      5511.10      0.00000
      5511.20      0.00000
      5511.30      0.00000
      5511.40      0.00000
      5511.50      0.00000
      5511.60      0.00000
      5511.70      0.00000
      5511.80      0.00000
      5511.90      0.00000
      5512.00      0.00000
      5512.10      0.00000
      5512.20      0.00000
      5512.30      0.00000
      5512.40      0.00000
      5512.50      0.00000
      5512.60      0.00000
      5512.70      0.00000
      5512.80      0.00000
      5512.90      0.00000
      5513.00      0.00000
      5513.10      0.00000
      5513.20      0.00000
      5513.30      0.00000
      5513.40      0.00000
      5513.50      0.00000
      5513.60      0.00000
      5513.70      0.00000
      5513.80      0.00000
      5513.90      0.00000
      5514.00      0.00000
      5514.10      0.00000
      5514.20      0.00000
      5514.30      0.00000
      5514.40      0.00000
      5514.50      0.00000
      5514.60      0.00000
      5514.70      0.00000
      5514.80      0.00000
      5514.90      0.00000
      5515.00      0.00000
      5515.10      0.00000
      5515.20      0.00000
      5515.30      0.00000
      5515.40      0.00000
      5515.50      0.00000
      5515.60      0.00000
      5515.70      0.00000
      5515.80      0.00000
      5515.90      0.00000
      5516.00      0.00000
      5516.10      0.00000
      5516.20      0.00000
      5516.30      0.00000
      5516.40      0.00000
      5516.50      0.00000
      5516.60      0.00000
      5516.70      0.00000
      5516.80      0.00000
      5516.90      0.00000
      5517.00      0.00000
      5517.10      0.00000
      5517.20      0.00000
      5517.30      0.00000
      5517.40      0.00000
      5517.50      0.00000
      5517.60      0.00000
      5517.70      0.00000
      5517.80      0.00000
      5517.90      0.00000
      5518.00      0.00000
      5518.10      0.00000
      5518.20      0.00000
      5518.30      0.00000
      5518.40      0.00000
      5518.50      0.00000
      5518.60      0.00000
      5518.70      0.00000
      5518.80      0.00000
      5518.90      0.00000
      5519.00      0.00000
      5519.10      0.00000
      5519.20      0.00000
      5519.30      0.00000
      5519.40      0.00000
      5519.50      0.00000
      5519.60      0.00000
      5519.70      0.00000
      5519.80      0.00000
      5519.90      0.00000
      5520.00      0.00000
      5520.10      0.00000
      5520.20      0.00000
      5520.30      0.00000
      5520.40      0.00000
      5520.50      0.00000
      5520.60      0.00000
      5520.70      0.00000
      5520.80      0.00000
      5520.90      0.00000
      5521.00      0.00000
      5521.10      0.00000
      5521.20      0.00000
      5521.30      0.00000
      5521.40      0.00000
      5521.50      0.00000
      5521.60      0.00000
      5521.70      0.00000
      5521.80      0.00000
      5521.90      0.00000
      5522.00      0.00000
      5522.10      0.00000
      5522.20      0.00000
      5522.30      0.00000
      5522.40      0.00000
      5522.50      0.00000
      5522.60      0.00000
      5522.70      0.00000
      5522.80      0.00000
      5522.90      0.00000
      5523.00      0.00000
      5523.10      0.00000
      5523.20      0.00000
      5523.30      0.00000
      5523.40      0.00000
      5523.50      0.00000
      5523.60      0.00000
      5523.70      0.00000
      5523.80      0.00000
      5523.90      0.00000
      5524.00      0.00000
      5524.10      0.00000
      5524.20      0.00000
      5524.30      0.00000
      5524.40      0.00000
      5524.50      0.00000
      5524.60      0.00000
      5524.70      0.00000
      5524.80      0.00000
      5524.90      0.00000
      5525.00      0.00000
      5525.10      0.00000
      5525.20      0.00000
      5525.30      0.00000
      5525.40      0.00000
      5525.50      0.00000
      5525.60      0.00000
      5525.70      0.00000
      5525.80      0.00000
      5525.90      0.00000
      5526.00      0.00000
      5526.10      0.00000
      5526.20      0.00000
      5526.30      0.00000
      5526.40      0.00000
      5526.50      0.00000
      5526.60      0.00000
      5526.70      0.00000
      5526.80      0.00000
      5526.90      0.00000
      5527.00      0.00000
      5527.10      0.00000
      5527.20      0.00000
      5527.30      0.00000
      5527.40      0.00000
      5527.50      0.00000
      5527.60      0.00000
      5527.70      0.00000
      5527.80      0.00000
      5527.90      0.00000
      5528.00      0.00000
      5528.10      0.00000
      5528.20      0.00000
      5528.30      0.00000
      5528.40      0.00000
      5528.50      0.00000
      5528.60      0.00000
      5528.70      0.00000
      5528.80      0.00000
      5528.90      0.00000
      5529.00      0.00000
      5529.10      0.00000
      5529.20      0.00000
      5529.30      0.00000
      5529.40      0.00000
      5529.50      0.00000
      5529.60      0.00000
      5529.70      0.00000
      5529.80      0.00000
      5529.90      0.00000
      5530.00      0.00000
      5530.10      0.00000
      5530.20      0.00000
      5530.30      0.00000
      5530.40      0.00000
      5530.50      0.00000
      5530.60      0.00000
      5530.70      0.00000
      5530.80      0.00000
      5530.90      0.00000
      5531.00      0.00000
      5531.10      0.00000
      5531.20      0.00000
      5531.30      0.00000
      5531.40      0.00000
      5531.50      0.00000
      5531.60      0.00000
      5531.70      0.00000
      5531.80      0.00000
      5531.90      0.00000
      5532.00      0.00000
      5532.10      0.00000
      5532.20      0.00000
      5532.30      0.00000
      5532.40      0.00000
      5532.50      0.00000
      5532.60      0.00000
      5532.70      0.00000
      5532.80      0.00000
      5532.90      0.00000
      5533.00      0.00000
      5533.10      0.00000
      5533.20      0.00000
      5533.30      0.00000
      5533.40      0.00000
      5533.50      0.00000
      5533.60      0.00000
      5533.70      0.00000
      5533.80      0.00000
      5533.90      0.00000
      5534.00      0.00000
      5534.10      0.00000
      5534.20      0.00000
      5534.30      0.00000
      5534.40      0.00000
      5534.50      0.00000
      5534.60      0.00000
      5534.70      0.00000
      5534.80      0.00000
      5534.90      0.00000
      5535.00      0.00000
      5535.10      0.00000
      5535.20      0.00000
      5535.30      0.00000
      5535.40      0.00000
      5535.50      0.00000
      5535.60      0.00000
      5535.70      0.00000
      5535.80      0.00000
      5535.90      0.00000
      5536.00      0.00000
      5536.10      0.00000
      5536.20      0.00000
      5536.30      0.00000
      5536.40      0.00000
      5536.50      0.00000
      5536.60      0.00000
      5536.70      0.00000
      5536.80      0.00000
      5536.90      0.00000
      5537.00      0.00000
      5537.10      0.00000
      5537.20      0.00000
      5537.30      0.00000
      5537.40      0.00000
      5537.50      0.00000
      5537.60      0.00000
      5537.70      0.00000
      5537.80      0.00000
      5537.90      0.00000
      5538.00      0.00000
      5538.10      0.00000
      5538.20      0.00000
      5538.30      0.00000
      5538.40      0.00000
      5538.50      0.00000
      5538.60      0.00000
      5538.70      0.00000
      5538.80      0.00000
      5538.90      0.00000
      5539.00      0.00000
      5539.10      0.00000
      5539.20      0.00000
      5539.30      0.00000
      5539.40      0.00000
      5539.50      0.00000
      5539.60      0.00000
      5539.70      0.00000
      5539.80      0.00000
      5539.90      0.00000
      5540.00      0.00000
      5540.10      0.00000
      5540.20      0.00000
      5540.30      0.00000
      5540.40      0.00000
      5540.50      0.00000
      5540.60      0.00000
      5540.70      0.00000
      5540.80      0.00000
      5540.90      0.00000
      5541.00      0.00000
      5541.10      0.00000
      5541.20      0.00000
      5541.30      0.00000
      5541.40      0.00000
      5541.50      0.00000
      5541.60      0.00000
      5541.70      0.00000
      5541.80      0.00000
      5541.90      0.00000
      5542.00      0.00000
      5542.10      0.00000
      5542.20      0.00000
      5542.30      0.00000
      5542.40      0.00000
      5542.50      0.00000
      5542.60      0.00000
      5542.70      0.00000
      5542.80      0.00000
      5542.90      0.00000
      5543.00      0.00000
      5543.10      0.00000
      5543.20      0.00000
      5543.30      0.00000
      5543.40      0.00000
      5543.50      0.00000
      5543.60      0.00000
      5543.70      0.00000
      5543.80      0.00000
      5543.90      0.00000
      5544.00      0.00000
      5544.10      0.00000
      5544.20      0.00000
      5544.30      0.00000
      5544.40      0.00000
      5544.50      0.00000
      5544.60      0.00000
      5544.70      0.00000
      5544.80      0.00000
      5544.90      0.00000
      5545.00      0.00000
      5545.10      0.00000
      5545.20      0.00000
      5545.30      0.00000
      5545.40      0.00000
      5545.50      0.00000
      5545.60      0.00000
      5545.70      0.00000
      5545.80      0.00000
      5545.90      0.00000
      5546.00      0.00000
      5546.10      0.00000
      5546.20      0.00000
      5546.30      0.00000
      5546.40      0.00000
      5546.50      0.00000
      5546.60      0.00000
      5546.70      0.00000
      5546.80      0.00000
      5546.90      0.00000
      5547.00      0.00000
      5547.10      0.00000
      5547.20      0.00000
      5547.30      0.00000
      5547.40      0.00000
      5547.50      0.00000
      5547.60      0.00000
      5547.70      0.00000
      5547.80      0.00000
      5547.90      0.00000
      5548.00      0.00000
      5548.10      0.00000
      5548.20      0.00000
      5548.30      0.00000
      5548.40      0.00000
      5548.50      0.00000
      5548.60      0.00000
      5548.70      0.00000
      5548.80      0.00000
      5548.90      0.00000
      5549.00      0.00000
      5549.10      0.00000
      5549.20      0.00000
      5549.30      0.00000
      5549.40      0.00000
      5549.50      0.00000
      5549.60      0.00000
      5549.70      0.00000
      5549.80      0.00000
      5549.90      0.00000
      5550.00      0.00000
      5550.10      0.00000
      5550.20      0.00000
      5550.30      0.00000
      5550.40      0.00000
      5550.50      0.00000
      5550.60      0.00000
      5550.70      0.00000
      5550.80      0.00000
      5550.90      0.00000
      5551.00      0.00000
      5551.10      0.00000
      5551.20      0.00000
      5551.30      0.00000
      5551.40      0.00000
      5551.50      0.00000
      5551.60      0.00000
      5551.70      0.00000
      5551.80      0.00000
      5551.90      0.00000
      5552.00      0.00000
      5552.10      0.00000
      5552.20      0.00000
      5552.30      0.00000
      5552.40      0.00000
      5552.50      0.00000
      5552.60      0.00000
      5552.70      0.00000
      5552.80      0.00000
      5552.90      0.00000
      5553.00      0.00000
      5553.10      0.00000
      5553.20      0.00000
      5553.30      0.00000
      5553.40      0.00000
      5553.50      0.00000
      5553.60      0.00000
      5553.70      0.00000
      5553.80      0.00000
      5553.90      0.00000
      5554.00      0.00000
      5554.10      0.00000
      5554.20      0.00000
      5554.30      0.00000
      5554.40      0.00000
      5554.50      0.00000
      5554.60      0.00000
      5554.70      0.00000
      5554.80      0.00000
      5554.90      0.00000
      5555.00      0.00000
      5555.10      0.00000
      5555.20      0.00000
      5555.30      0.00000
      5555.40      0.00000
      5555.50      0.00000
      5555.60      0.00000
      5555.70      0.00000
      5555.80      0.00000
      5555.90      0.00000
      5556.00      0.00000
      5556.10      0.00000
      5556.20      0.00000
      5556.30      0.00000
      5556.40      0.00000
      5556.50      0.00000
      5556.60      0.00000
      5556.70      0.00000
      5556.80      0.00000
      5556.90      0.00000
      5557.00      0.00000
      5557.10      0.00000
      5557.20      0.00000
      5557.30      0.00000
      5557.40      0.00000
      5557.50      0.00000
      5557.60      0.00000
      5557.70      0.00000
      5557.80      0.00000
      5557.90      0.00000
      5558.00      0.00000
      5558.10      0.00000
      5558.20      0.00000
      5558.30      0.00000
      5558.40      0.00000
      5558.50      0.00000
      5558.60      0.00000
      5558.70      0.00000
      5558.80      0.00000
      5558.90      0.00000
      5559.00      0.00000
      5559.10      0.00000
      5559.20      0.00000
      5559.30      0.00000
      5559.40      0.00000
      5559.50      0.00000
      5559.60      0.00000
      5559.70      0.00000
      5559.80      0.00000
      5559.90      0.00000
      5560.00      0.00000
      5560.10      0.00000
      5560.20      0.00000
      5560.30      0.00000
      5560.40      0.00000
      5560.50      0.00000
      5560.60      0.00000
      5560.70      0.00000
      5560.80      0.00000
      5560.90      0.00000
      5561.00      0.00000
      5561.10      0.00000
      5561.20      0.00000
      5561.30      0.00000
      5561.40      0.00000
      5561.50      0.00000
      5561.60      0.00000
      5561.70      0.00000
      5561.80      0.00000
      5561.90      0.00000
      5562.00      0.00000
      5562.10      0.00000
      5562.20      0.00000
      5562.30      0.00000
      5562.40      0.00000
      5562.50      0.00000
      5562.60      0.00000
      5562.70      0.00000
      5562.80      0.00000
      5562.90      0.00000
      5563.00      0.00000
      5563.10      0.00000
      5563.20      0.00000
      5563.30      0.00000
      5563.40      0.00000
      5563.50      0.00000
      5563.60      0.00000
      5563.70      0.00000
      5563.80      0.00000
      5563.90      0.00000
      5564.00      0.00000
      5564.10      0.00000
      5564.20      0.00000
      5564.30      0.00000
      5564.40      0.00000
      5564.50      0.00000
      5564.60      0.00000
      5564.70      0.00000
      5564.80      0.00000
      5564.90      0.00000
      5565.00      0.00000
      5565.10      0.00000
      5565.20      0.00000
      5565.30      0.00000
      5565.40      0.00000
      5565.50      0.00000
      5565.60      0.00000
      5565.70      0.00000
      5565.80      0.00000
      5565.90      0.00000
      5566.00      0.00000
      5566.10      0.00000
      5566.20      0.00000
      5566.30      0.00000
      5566.40      0.00000
      5566.50      0.00000
      5566.60      0.00000
      5566.70      0.00000
      5566.80      0.00000
      5566.90      0.00000
      5567.00      0.00000
      5567.10      0.00000
      5567.20      0.00000
      5567.30      0.00000
      5567.40      0.00000
      5567.50      0.00000
      5567.60      0.00000
      5567.70      0.00000
      5567.80      0.00000
      5567.90      0.00000
      5568.00      0.00000
      5568.10      0.00000
      5568.20      0.00000
      5568.30      0.00000
      5568.40      0.00000
      5568.50      0.00000
      5568.60      0.00000
      5568.70      0.00000
      5568.80      0.00000
      5568.90      0.00000
      5569.00      0.00000
      5569.10      0.00000
      5569.20      0.00000
      5569.30      0.00000
      5569.40      0.00000
      5569.50      0.00000
      5569.60      0.00000
      5569.70      0.00000
      5569.80      0.00000
      5569.90      0.00000
      5570.00      0.00000
      5570.10      0.00000
      5570.20      0.00000
      5570.30      0.00000
      5570.40      0.00000
      5570.50      0.00000
      5570.60      0.00000
      5570.70      0.00000
      5570.80      0.00000
      5570.90      0.00000
      5571.00      0.00000
      5571.10      0.00000
      5571.20      0.00000
      5571.30      0.00000
      5571.40      0.00000
      5571.50      0.00000
      5571.60      0.00000
      5571.70      0.00000
      5571.80      0.00000
      5571.90      0.00000
      5572.00      0.00000
      5572.10      0.00000
      5572.20      0.00000
      5572.30      0.00000
      5572.40      0.00000
      5572.50      0.00000
      5572.60      0.00000
      5572.70      0.00000
      5572.80      0.00000
      5572.90      0.00000
      5573.00      0.00000
      5573.10      0.00000
      5573.20      0.00000
      5573.30      0.00000
      5573.40      0.00000
      5573.50      0.00000
      5573.60      0.00000
      5573.70      0.00000
      5573.80      0.00000
      5573.90      0.00000
      5574.00      0.00000
      5574.10      0.00000
      5574.20      0.00000
      5574.30      0.00000
      5574.40      0.00000
      5574.50      0.00000
      5574.60      0.00000
      5574.70      0.00000
      5574.80      0.00000
      5574.90      0.00000
      5575.00      0.00000
      5575.10      0.00000
      5575.20      0.00000
      5575.30      0.00000
      5575.40      0.00000
      5575.50      0.00000
      5575.60      0.00000
      5575.70      0.00000
      5575.80      0.00000
      5575.90      0.00000
      5576.00      0.00000
      5576.10      0.00000
      5576.20      0.00000
      5576.30      0.00000
      5576.40      0.00000
      5576.50      0.00000
      5576.60      0.00000
      5576.70      0.00000
      5576.80      0.00000
      5576.90      0.00000
      5577.00      0.00000
      5577.10      0.00000
      5577.20      0.00000
      5577.30      0.00000
      5577.40      0.00000
      5577.50      0.00000
      5577.60      0.00000
      5577.70      0.00000
      5577.80      0.00000
      5577.90      0.00000
      5578.00      0.00000
      5578.10      0.00000
      5578.20      0.00000
      5578.30      0.00000
      5578.40      0.00000
      5578.50      0.00000
      5578.60      0.00000
      5578.70      0.00000
      5578.80      0.00000
      5578.90      0.00000
      5579.00      0.00000
      5579.10      0.00000
      5579.20      0.00000
      5579.30      0.00000
      5579.40      0.00000
      5579.50      0.00000
      5579.60      0.00000
      5579.70      0.00000
      5579.80      0.00000
      5579.90      0.00000
      5580.00      0.00000
      5580.10      0.00000
      5580.20      0.00000
      5580.30      0.00000
      5580.40      0.00000
      5580.50      0.00000
      5580.60      0.00000
      5580.70      0.00000
      5580.80      0.00000
      5580.90      0.00000
      5581.00      0.00000
